"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"Washington","UT","St. George",424,1436,0.00560224089635854,0.0177179305457123,0.0756554307116105,52627
2017-09-30,"Indian River","FL","Vero Beach",425,1465,0.00549073438572409,0.0110420979986197,0.023759608665269,63687
2017-09-30,"Monroe","IN","Bloomington",426,1268,-0.002360346184107,-0.00392772977219167,0.0292207792207792,45095
2017-09-30,"Hampton City","VA","Virginia Beach",427,1223,0.00245901639344262,0.0107438016528926,0.026006711409396,43761
2017-09-30,"Florence","SC","Florence",428,1124,0.00357142857142857,0.0117011701170117,0.0735434574976122,39479
2017-09-30,"Fayette","PA","Pittsburgh",429,946,-0.0145833333333333,0.0271444082519001,-0.0166320166320166,42152
2017-09-30,"Dorchester","SC","Charleston",430,1440,-0.00552486187845304,-0.0130226182316655,0.00911002102312544,43343
2017-09-30,"Napa","CA","Napa",431,2653,0.00378357926598562,0.0125954198473282,0.0114372855508959,30195
2017-09-30,"Calhoun","MI","Battle Creek",432,973,-0.00307377049180328,-0.0356788899900892,0.0981941309255079,42376
2017-09-30,"Humboldt","CA","Eureka",433,1565,-0.0386977886977887,-0.0623127621330138,0.18202416918429,28870
2017-09-30,"Coconino","AZ","Flagstaff",434,1791,-0.00555247084952804,-0.00555247084952804,-0.00333889816360601,34372
2017-09-30,"Robeson","NC","Lumberton",435,788,0.00127064803049555,0.00382165605095541,-0.0283600493218249,16154
2017-09-30,"Marathon","WI","Wausau",436,1068,0.0113636363636364,0.0037593984962406,0.029893924783028,51110
2017-09-30,"Orange","NC","Durham",437,1583,0.00444162436548223,0.0121483375959079,0.0219496449322143,41478
2017-09-30,"Lebanon","PA","Lebanon",438,1104,-0.0116383169203223,-0.0204081632653061,0.0385700846660395,35760
2017-09-30,"Douglas","GA","Atlanta",439,1190,0.00506756756756757,0.0232158211521926,0.0663082437275986,42301
2017-09-30,"Madison","IN","Indianapolis",440,800,-0.00497512437810945,-0.015990159901599,0.0126582278481013,52804
2017-09-30,"Sandoval","NM","Albuquerque",441,1220,-0.000819000819000819,-0.00570497147514263,0.000820344544708778,44622
2017-09-30,"Guadalupe","TX","San Antonio",442,1505,-0.000664010624169987,-0.000664010624169987,0.0182679296346414,42703
2017-09-30,"Taylor","TX","Abilene",443,1068,-0.00186915887850467,0.00470366886171214,0.0379008746355685,40672
2017-09-30,"Wichita","TX","Wichita Falls",444,847,0.00118203309692671,0,-0.00586854460093897,38210
2017-09-30,"Cochise","AZ","Sierra Vista",445,845,-0.00588235294117647,-0.0105386416861827,-0.0386803185437998,34300
2017-09-30,"Berkshire","MA","Pittsfield",446,1671,-0.0379965457685665,-0.0396551724137931,0.115487316421896,45071
2017-09-30,"Black Hawk","IA","Waterloo",447,1008,-0.00591715976331361,-0.00982318271119843,-0.0372492836676218,49390
2017-09-30,"Johnson","IA","Iowa City",448,1430,0,-0.0137931034482759,-0.0291921249151392,42494
2017-09-30,"San Juan","NM","Farmington",449,1141,0.0142222222222222,0.0391621129326047,-0.0189165950128977,24029
2017-09-30,"Scott","MN","Minneapolis-St Paul",450,1835,-0.00108873162765378,0.012134583563155,0.0533869115958668,44788
2017-09-30,"Stafford","VA","Washington",451,1871,0.00267952840300107,0.00808189655172414,0.0102591792656587,41688
2017-09-30,"Hunterdon","NJ","New York",452,2359,0.00855066267635742,0.0301310043668122,0.0369230769230769,42824
2017-09-30,"Livingston","LA","Baton Rouge",453,1355,0.00147819660014782,0.000738552437223043,-0.00805270863836018,30388
2017-09-30,"Coweta","GA","Atlanta",454,1386,0.00434782608695652,0.00946831755280408,0.03125,50431
2017-09-30,"Blair","PA","Altoona",455,820,-0.00485436893203883,-0.0596330275229358,-0.202334630350195,24044
2017-09-30,"Sebastian","AR","Fort Smith",456,885,0.00340136054421769,0.00113122171945701,0.00113122171945701,32457
2017-09-30,"Wright","MN","Minneapolis-St Paul",457,1477,0.00750341064120055,0.0179186767746382,0.0467753366406804,41666
2017-09-30,"Richland","OH","Mansfield",458,706,-0.0125874125874126,-0.0485175202156334,-0.127317676143387,38578
2017-09-30,"Comanche","OK","Lawton",459,698,0.00143472022955524,-0.00427960057061341,0.00867052023121387,36803
2017-09-30,"Columbia","GA","Augusta",460,1230,0,0.0106820049301561,-0.00565885206143896,40127
2017-09-30,"Strafford","NH","Boston",461,1714,0.00882872277810477,0.0112094395280236,-0.0233618233618234,34740
2017-09-30,"Blount","TN","Knoxville",462,1134,-0.00176056338028169,-0.00700525394045534,0.0161290322580645,62761
2017-09-30,"Washington","TN","Johnson City",463,987,0.0164778578784758,0.0324267782426778,-0.0100300902708124,54915
2017-09-30,"Wayne","NC","Goldsboro",464,840,0.00478468899521531,0.0120481927710843,0.0256410256410256,7630
2017-09-30,"Spotsylvania","VA","Washington",465,1442,0.00208478109798471,-0.000693000693000693,-0.00551724137931034,56314
2017-09-30,"Kennebec","ME","Augusta",466,1065,0.0289855072463768,0.0123574144486692,-0.0533333333333333,30046
2017-09-30,"Oswego","NY","Syracuse",467,1244,0.0105605199025183,0.0105605199025183,-0.0482019892884468,29575
2017-09-30,"Gregg","TX","Longview",468,1144,0.00262927256792287,-0.00435161009573542,-0.038655462184874,33572
2017-09-30,"Tangipahoa","LA","Hammond",469,1284,-0.0100231303006939,-0.0130668716372022,0.0329847144006436,28734
2017-09-30,"Potter","TX","Amarillo",470,863,0.00232288037166086,-0.00346420323325635,-0.0557986870897155,31832
2017-09-30,"Grayson","TX","Sherman",471,1126,-0.00617828773168579,-0.0200174064403829,0.0533208606173994,41006
2017-09-30,"Randall","TX","Amarillo",472,1372,-0.00290697674418605,-0.00435413642960813,-0.0392156862745098,41918
2017-09-30,"Morgan","AL","Decatur",473,822,0,0.00366300366300366,-0.0155688622754491,37116
2017-09-30,"Pickens","SC","Greenville",474,1181,-0.0050547598989048,-0.00253378378378378,0.050711743772242,36305
2017-09-30,"Boone","KY","Cincinnati",475,1419,0.00566973777462792,0.0142959256611866,-0.0111498257839721,37544
2017-09-30,"Calhoun","AL","Anniston",476,756,0,0.0106951871657754,-0.0181818181818182,37963
2017-09-30,"Windham","CT","Worcester",477,1362,-0.00292825768667643,-0.0043859649122807,-0.0292230933713471,32225
2017-09-30,"Delaware","IN","Muncie",478,961,-0.00414507772020725,0.0665926748057714,0.145411203814064,39088
2017-09-30,"Jasper","MO","Joplin",479,796,0.00887198986058302,0.0378096479791395,0.0698924731182796,18356
2017-09-30,"Bossier","LA","Shreveport",480,1295,-0.00690184049079755,-0.0129573170731707,-0.0114503816793893,34338
2017-09-30,"Parker","TX","Dallas-Fort Worth",481,1603,0.00944584382871537,0.0375404530744337,0.0429407937540664,38492
2017-09-30,"Skagit","WA","Mount Vernon",482,1663,0.00787878787878788,0.0290841584158416,0.136705399863295,47527
2017-09-30,"Clarke","GA","Athens",483,1140,0.00440528634361234,0.00529100529100529,0.0124333925399645,31080
2017-09-30,"Linn","OR","Albany",484,1279,0.00550314465408805,0.0126682501979414,0.0720871751886002,29065
2017-09-30,"Jefferson","NY","Watertown",485,1198,0,-0.0236348818255909,-0.00415627597672485,24779
2017-09-30,"Lycoming","PA","Williamsport",486,954,0.00632911392405063,-0.0154798761609907,-0.0674486803519062,30914
2017-09-30,"Canadian","OK","Oklahoma City",487,1202,0.000832639467110741,0.00501672240802676,-0.0337620578778135,47893
2017-09-30,"Sheboygan","WI","Sheboygan",488,1111,-0.00803571428571428,-0.0185512367491166,0.01183970856102,35808
2017-09-30,"Kendall","IL","Chicago",489,1849,-0.00215866162978953,0.00708061002178649,0.00872885979268958,38220
2017-09-30,"Harnett","NC","Dunn",490,1133,-0.000881834215167548,0,0.0290644868301544,21085
2017-09-30,"Wayne","OH","Wooster",491,1177,0.00426621160409556,0.0111683848797251,0.0199306759098787,30680
2017-09-30,"Wilson","TN","Nashville",492,1670,0.00602409638554217,0.0121212121212121,-0.0065437239738251,40369
2017-09-30,"Warren","KY","Bowling Green",493,1151,0.00261324041811847,0.000869565217391304,-0.00518582541054451,25973
2017-09-30,"Kankakee","IL","Kankakee",494,1166,0,-0.00511945392491468,0.00171821305841924,33443
2017-09-30,"Faulkner","AR","Little Rock",495,1006,0.0110552763819095,0.0286298568507157,-0.00297324083250743,34911
2017-09-30,"Saint Lawrence","NY","Ogdensburg",496,1189,-0.0140961857379768,-0.00999167360532889,-0.0637795275590551,26572
2017-09-30,"Terrebonne","LA","Houma",497,1124,-0.00794351279788173,-0.00266193433895297,0.0694576593720266,26995
2017-09-30,"La Porte","IN","Michigan City",498,989,-0.0398058252427184,-0.0909926470588235,-0.113799283154122,65618
2017-09-30,"Douglas","KS","Lawrence",499,1295,-0.0174506828528073,-0.035740878629933,-0.0636297903109183,23817
2017-09-30,"Macon","IL","Decatur",500,931,0.0174863387978142,0.0402234636871508,0.0567536889897843,40701
2017-09-30,"Carroll","GA","Atlanta",501,1001,0.0111111111111111,0.0172764227642276,0.0287769784172662,38684
2017-09-30,"Clark","IN","Louisville/Jefferson County",502,1092,-0.000914913083257091,-0.0117647058823529,0.0632911392405063,58774
2017-09-30,"Tom Green","TX","San Angelo",503,1209,-0.00982800982800983,-0.0194647201946472,0.0271877655055225,28814
2017-09-30,"Missoula","MT","Missoula",504,1431,-0.00417536534446764,0.00774647887323944,0.0816326530612245,34047
2017-09-30,"Lowndes","GA","Valdosta",505,966,0.00103626943005181,0.00415800415800416,0.0104602510460251,23602
2017-09-30,"Warren","NJ","Allentown",506,1638,-0.00061012812690665,-0.00967351874244256,-0.021505376344086,35103
2017-09-30,"Comal","TX","San Antonio",507,1759,0.00571755288736421,0.0144175317185698,0.0817958179581796,39677
2017-09-30,"Columbiana","OH","Salem",508,884,0.00340522133938706,0.0172612197928654,0.0363423212192263,32294
2017-09-30,"Bay","MI","Bay City",509,862,-0.00115874855156431,-0.0237825594563986,0.0189125295508274,39390
2017-09-30,"Eaton","MI","Lansing",510,1129,-0.00616197183098592,-0.00877963125548727,-0.0333904109589041,39529
2017-09-30,"Androscoggin","ME","Lewiston",511,1233,-0.00242718446601942,0.0317991631799163,0.0940550133096717,25940
2017-09-30,"Douglas","OR","Roseburg",512,1002,0.00703517587939699,-0.00298507462686567,0.0591966173361522,30473
2017-09-30,"Sumter","SC","Sumter",513,815,0.00741656365883807,0.011166253101737,0.026448362720403,48682
2017-09-30,"Navajo","AZ","Show Low",514,1145,-0.00434782608695652,-0.0112262521588946,0.00970017636684303,26187
2017-09-30,"Brunswick","NC","Myrtle Beach",515,1246,0.000803212851405623,0.000803212851405623,-0.0134600158353127,64739
2017-09-30,"Ascension","LA","Baton Rouge",516,1580,-0.00315457413249211,-0.0161892901618929,0.0186976144422953,32764
2017-09-30,"Saline","AR","Little Rock",517,1168,0.00863557858376511,0.0200873362445415,0.0456580125335721,35096
2017-09-30,"Henderson","NC","Asheville",518,1352,-0.00147710487444609,0.0180722891566265,0.0250189537528431,40969
2017-09-30,"Fayette","GA","Atlanta",519,1869,0.0037593984962406,0.0218698742482231,0.087260034904014,36396
2017-09-30,"Allen","OH","Lima",520,932,0.00647948164146868,0.0286975717439294,0.0286975717439294,33129
2017-09-30,"Hardin","KY","Elizabethtown",521,1067,0.0056550424128181,0.0181297709923664,0.0522682445759369,25250
2017-09-30,"DeKalb","IL","Chicago",522,1314,0.00766871165644172,0.033831628638867,0.0146718146718147,26743
2017-09-30,"Saint Marys","MD","California-Lexington Park",523,1597,0.00820707070707071,0.00503461296412838,0.0224071702944942,44757
2017-09-30,"Etowah","AL","Gadsden",524,859,-0.0069364161849711,-0.0260770975056689,-0.00232288037166086,29735
2017-09-30,"Bonneville","ID","Idaho Falls",525,1126,0.00805729632945389,0.0358785648574057,0.0582706766917293,30491
2017-09-30,"Berkeley","WV","Hagerstown",526,1227,0.00738916256157635,0.0233527939949958,0.0276381909547739,31824
2017-09-30,"Craven","NC","New Bern",527,1053,0.0076555023923445,0.0303326810176125,0.0313418217433888,30229
2017-09-30,"Kaufman","TX","Dallas-Fort Worth",528,1556,0.00128700128700129,0.0136807817589577,0.0556309362279511,31932
2017-09-30,"Whitfield","GA","Dalton",529,1031,-0.000968992248062016,0.00880626223091976,0.0488301119023398,26735
2017-09-30,"Miami","OH","Dayton",530,838,-0.0164319248826291,-0.067853170189099,-0.206439393939394,34542
2017-09-30,"Cowlitz","WA","Longview",531,1358,0.00741839762611276,0.00966542750929368,0.0684500393391031,29581
2017-09-30,"Walworth","WI","Whitewater",532,1399,-0.00356125356125356,0.00719942404607631,0.0861801242236025,54401
2017-09-30,"Woodbury","IA","Sioux City",533,999,-0.0108910891089109,-0.0118694362017804,0.00402010050251256,32916
2017-09-30,"Fond du Lac","WI","Fond du Lac",534,930,0.0604332953249715,0.0954063604240283,0.04847801578354,37142
2017-09-30,"Tompkins","NY","Ithaca",535,1607,0.0164452877925364,0.0414776409591704,-0.0405970149253731,17204
2017-09-30,"Houston","AL","Dothan",536,959,-0.00208116545265349,0.00735294117647059,0.0643729189789123,25346
2017-09-30,"Ashtabula","OH","Ashtabula",537,921,0,-0.00324675324675325,-0.0264270613107822,31614
2017-09-30,"Franklin","MO","St. Louis",538,878,0.0185614849187935,0.0402843601895735,0.0402843601895735,57969
2017-09-30,"Adams","PA","Gettysburg",539,1284,0.00390930414386239,0.00626959247648903,0.0247406225059856,54313
2017-09-30,"Cecil","MD","Philadelphia",540,1312,0.0007627765064836,-0.0317343173431734,-0.0547550432276657,44368
2017-09-30,"Pennington","SD","Rapid City",541,1326,-0.000753579502637528,-0.0133928571428571,0.0091324200913242,22888
2017-09-30,"Bartow","GA","Atlanta",542,1114,0.0118074477747502,0.0362790697674419,0.0900195694716243,39352
2017-09-30,"Newton","GA","Atlanta",543,1096,0.00735294117647059,0.0101382488479263,0.0713587487781036,41021
2017-09-30,"Lenawee","MI","Adrian",544,1066,0.0152380952380952,0.0512820512820513,0.102378490175801,43784
2017-09-30,"Hanover","VA","Richmond",545,1554,0.0058252427184466,0.0058252427184466,0.0457604306864065,41111
2017-09-30,"Putnam","NY","New York",546,2274,-0.00306882946076282,-0.0177105831533477,-0.0339847068819031,29694
2017-09-30,"Yamhill","OR","Portland",547,1574,-0.000634920634920635,0.00510855683269476,0.0744027303754266,18716
2017-09-30,"Steuben","NY","Corning",548,1225,0.00492206726825267,-0.00970088924818108,-0.0775602409638554,24722
2017-09-30,"Albemarle","VA","Charlottesville",549,1711,0.00469759248385203,0.0166369578134284,0.00647058823529412,33056
2017-09-30,"Bradley","TN","Cleveland",550,940,-0.0126050420168067,-0.0495449949443883,0.0538116591928251,42561
2017-09-30,"Highlands","FL","Sebring",551,1035,0.00778967867575463,0.0147058823529412,0.0963983050847458,37270
2017-09-30,"Nevada","CA","Truckee",552,1986,0.00556962025316456,0.0148185998978028,0.0496828752642706,41108
2017-09-30,"Eau Claire","WI","Eau Claire",553,1178,0.00511945392491468,-0.0175145954962469,0.031523642732049,28152
2017-09-30,"Wicomico","MD","Salisbury",554,1203,-0.00496277915632754,-0.00660611065235343,0.0109243697478992,41127
2017-09-30,"Madison","TN","Jackson",555,882,-0.00338983050847458,-0.0210876803551609,-0.0264900662251656,41226
2017-09-30,"Roanoke City","VA","Roanoke",556,857,0.0118063754427391,0.0106132075471698,-0.0424581005586592,30783
2017-09-30,"Daviess","KY","Owensboro",557,988,0.0164609053497942,0.0488322717622081,0.0589496248660236,27980
2017-09-30,"Craighead","AR","Jonesboro",558,1047,0.00576368876080692,-0.0056980056980057,-0.026046511627907,27912
2017-09-30,"Cabell","WV","Huntington",559,886,-0.014460511679644,-0.014460511679644,-0.0554371002132196,29198
2017-09-30,"Lafourche","LA","Houma",560,1156,0.00173310225303293,-0.000864304235090752,-0.0342522974101921,26306
2017-09-30,"Floyd","GA","Rome",561,993,-0.00100603621730382,-0.0148809523809524,-0.0461095100864553,22677
2017-09-30,"Monongalia","WV","Morgantown",562,1288,-0.023502653525398,-0.0466321243523316,-0.019040365575019,23025
2017-09-30,"Garland","AR","Hot Springs",563,1078,0.0103092783505155,0.0405405405405405,0.0198675496688742,28368
2017-09-30,"Nash","NC","Rocky Mount",564,992,0.0132788559754852,0.0598290598290598,-0.0606060606060606,19512
2017-09-30,"Flagler","FL","Daytona Beach",565,1390,0,0.000719942404607631,0.0109090909090909,43747
2017-09-30,"Portsmouth City","VA","Virginia Beach",566,1180,-0.000846740050804403,-0.0058972198820556,0.00169779286926995,28943
2017-09-30,"Sutter","CA","Yuba City",567,1408,0.00931899641577061,0.0202898550724638,0.0414201183431953,25001
2017-09-30,"Dougherty","GA","Albany",568,840,0,0.00840336134453781,0.105263157894737,19782
2017-09-30,"Northumberland","PA","Sunbury",569,950,0.00210970464135021,0,-0.0686274509803922,38609
2017-09-30,"Montgomery","VA","Blacksburg",570,1301,-0.00382848392036753,0.00153964588144727,0.0203921568627451,18811
2017-09-30,"Wayne","NY","Rochester",571,1389,0.00944767441860465,0.0131291028446389,-0.014194464158978,25472
2017-09-30,"Dubuque","IA","Dubuque",572,1085,-0.00275735294117647,-0.015426497277677,-0.0329768270944742,34266
2017-09-30,"Rockingham","NC",,573,847,0.00118203309692671,0.01194743130227,0.00713436385255648,27613
2017-09-30,"Geauga","OH","Cleveland",574,1826,0.00606060606060606,0.0940683043738766,0.0766509433962264,28854
2017-09-30,"Pottawattamie","IA","Omaha",575,1002,-0.012807881773399,-0.0290697674418605,-0.0556079170593779,32393
2017-09-30,"Marshall","AL","Albertville",576,919,0.00327510917030568,0.0154696132596685,-0.0118279569892473,32716
2017-09-30,"Lauderdale","AL","Florence",577,842,0.0156815440289505,0.0305997552019584,-0.0220673635307782,32972
2017-09-30,"Tuscarawas","OH","New Philadelphia",578,1032,0.00682926829268293,0.0278884462151394,0.0117647058823529,27892
2017-09-30,"Bowie","TX","Texarkana",579,981,-0.0050709939148073,0.0197505197505198,0.0721311475409836,23047
2017-09-30,"Orangeburg","SC","Orangeburg",580,931,-0.00957446808510638,-0.0189673340358272,0.03559510567297,22798
2017-09-30,"Roanoke","VA","Roanoke",581,1175,-0.000850340136054422,-0.00592216582064298,-0.00339270568278202,40513
2017-09-30,"Laramie","WY","Cheyenne",582,1283,-0.00465477114041893,-0.0375093773443361,-0.0468053491827637,30280
2017-09-30,"Carver","MN","Minneapolis-St Paul",583,1924,0.0126315789473684,0.0485013623978202,0.0462207721587819,31012
2017-09-30,"Flathead","MT","Kalispell",584,1438,0.0126760563380282,0.0558002936857563,-0.000694927032661571,17661
2017-09-30,"Campbell","KY","Cincinnati",585,1196,0.00588730025231287,0.016142735768904,0.0328151986183074,33344
2017-09-30,"Sevier","TN","Sevierville",586,1457,0.0174581005586592,0.0167480809490579,0.261471861471861,47440
2017-09-30,"Story","IA","Ames",587,1276,-0.0039032006245121,-0.00623052959501558,0.0536746490503716,27305
2017-09-30,"Gallatin","MT","Bozeman",588,1703,-0.00175849941383353,0.00948429164196799,0.103694102397926,18229
2017-09-30,"Platte","MO","Kansas City",589,1406,-0.0160951714485654,-0.0383036935704514,-0.0181564245810056,27063
2017-09-30,"Buchanan","MO","St. Joseph",590,685,0.0208643815201192,-0.00436046511627907,-0.0115440115440115,26175
2017-09-30,"Grant","WA","Moses Lake",591,938,0.0107758620689655,0,0.00643776824034335,23503
2017-09-30,"Grafton","NH","Claremont",592,1441,0.00981079187105816,0.0219858156028369,0.0366906474820144,46227
2017-09-30,"Matanuska Susitna","AK","Anchorage",593,1636,-0.0114803625377643,-0.0174174174174174,-0.0667427267541358,16277
2017-09-30,"Chemung","NY","Elmira",594,1056,-0.00189035916824197,-0.0452079566003617,-0.0167597765363128,23745
2017-09-30,"Crawford","PA","Meadville",595,1007,0.00298804780876494,-0.00494071146245059,-0.0298651252408478,21380
2017-09-30,"Dodge","WI","Beaver Dam",596,1096,0.0055045871559633,-0.00544464609800363,0.0157553290083411,29499
2017-09-30,"Calvert","MD","Washington",597,1768,-0.00562429696287964,-0.00952380952380952,-0.00785634118967452,39850
2017-09-30,"Sherburne","MN","Minneapolis-St Paul",598,1535,0.00523903077930583,0.021290751829674,0.0608154803040774,29562
2017-09-30,"Lapeer","MI","Detroit",599,1155,0.0185185185185185,0.0330948121645796,0.0358744394618834,31732
2017-09-30,"Grand Traverse","MI","Traverse City",600,1455,-0.00410677618069815,0.00344827586206897,0.127906976744186,38249
2017-09-30,"Wood","WV","Parkersburg",601,886,-0.00894854586129754,-0.012263099219621,-0.0188261351052049,28526
2017-09-30,"Rogers","OK","Tulsa",602,975,-0.00914634146341463,0.00205549845837616,0.0135135135135135,15530
2017-09-30,"Hunt","TX","Dallas-Fort Worth",603,1024,0.0029382957884427,-0.0275403608736942,-0.0357815442561205,18640
2017-09-30,"Muskingum","OH","Zanesville",604,940,0.0184182015167931,0.0742857142857143,0.128451380552221,26746
2017-09-30,"Benton","OR","Corvallis",605,1892,-0.00994243851386709,-0.0125260960334029,0.0522803114571746,22445
2017-09-30,"Rockdale","GA","Atlanta",606,1215,0.0192953020134228,0.0592850915431561,0.138706654170572,32176
2017-09-30,"Suffolk City","VA","Virginia Beach",607,1485,0.00134861766689144,0.00883152173913043,-0.00268636668905306,28936
2017-09-30,"Saint Croix","WI","Minneapolis-St Paul",608,1583,-0.00938673341677096,-0.00252047889098929,0.0407626561472715,29119
2017-09-30,"Walton","GA","Atlanta",609,1242,0.00323101777059774,0.00566801619433198,0.0472175379426644,32215
2017-09-30,"Jefferson","WI","Watertown",610,1188,-0.00668896321070234,-0.027823240589198,-0.0050251256281407,29174
2017-09-30,"Midland","MI","Midland",611,1014,0.00495540138751239,0.0325865580448065,-0.0645756457564576,29030
2017-09-30,"Saint Clair","AL","Birmingham",612,1283,0.00944138473642801,0.0214968152866242,0.0863674851820491,24653
2017-09-30,"Saint Landry","LA","Opelousas",613,1100,-0.00452488687782805,-0.00632339656729901,-0.0213523131672598,15103
2017-09-30,"Madison","KY","Richmond",614,1117,0.0145322434150772,0.0247706422018349,0.0638095238095238,20173
2017-09-30,"Lee","MS","Tupelo",615,1070,-0.00649953574744661,-0.0281562216167121,-0.0556045895851721,20448
2017-09-30,"Newport","RI","Providence",616,2263,-0.00962800875273523,0.00265839610101905,0.0305100182149362,28262
2017-09-30,"Bannock","ID","Pocatello",617,1012,0.00596421471172962,0.0347648261758691,0.0988056460369164,18799
2017-09-30,"Howard","IN","Kokomo",618,870,-0.00911161731207289,0.00230414746543779,0.0283687943262411,30981
2017-09-30,"Josephine","OR","Grants Pass",619,1320,-0.00826446280991736,0.0122699386503067,0.0328638497652582,27695
2017-09-30,"Talladega","AL","Talladega",620,890,0,0.00225225225225225,-0.0133037694013304,18806
2017-09-30,"Clinton","NY","Plattsburgh",621,1499,0.0183423913043478,0.00874831763122476,-0.0625390869293308,19412
2017-09-30,"Orange","TX","Beaumont",622,1206,0.000829875518672199,0.0281329923273657,0.10036496350365,29071
2017-09-30,"Clearfield","PA","DuBois",623,921,-0.00432432432432432,-0.0212539851222104,-0.0799200799200799,30627
2017-09-30,"Manitowoc","WI","Manitowoc",624,950,-0.0145228215767635,-0.0528414755732802,-0.0155440414507772,32523
2017-09-30,"Cascade","MT","Great Falls",625,1174,-0.0126156433978133,-0.0249169435215947,-0.0337448559670782,25822
2017-09-30,"Maury","TN","Nashville",626,1278,0.00471698113207547,0.0381803411860276,0.115183246073298,37293
2017-09-30,"Cattaraugus","NY","Olean",627,1170,0.00429184549356223,-0.010989010989011,-0.0772870662460568,22737
2017-09-30,"Lauderdale","MS","Meridian",628,980,-0.0150753768844221,-0.0287413280475719,-0.113122171945701,16674
2017-09-30,"Cayuga","NY","Auburn",629,1380,0.0072992700729927,0.00656455142231947,-0.0261115031757234,19849
2017-09-30,"Scioto","OH","Portsmouth",630,888,0.00338983050847458,0.0136986301369863,0.0102389078498294,16096
2017-09-30,"Elmore","AL","Montgomery",631,1031,0.00194363459669582,0.0435222672064777,0.0531154239019408,36527
2017-09-30,"Henderson","TX","Athens",632,1365,0.00220264317180617,0.0263157894736842,-0.0291607396870555,16377
2017-09-30,"Island","WA","Oak Harbor",633,1633,0.00740283775447255,0.0231829573934837,0.072225869993434,37137
2017-09-30,"Rockwall","TX","Dallas-Fort Worth",634,1925,-0.00103788271925272,-0.00207361327112494,0.02067868504772,26234
2017-09-30,"Frederick","VA","Winchester",635,1399,-0.00356125356125356,-0.00497866287339972,-0.016865776528461,26595
2017-09-30,"Lincoln","NC","Charlotte",636,1036,-0.00575815738963532,-0.0226415094339623,0.048582995951417,34073
2017-09-30,"Franklin","WA","Kennewick",637,1334,0,0.00376222723852521,0.0612569610182975,20325
2017-09-30,"Ross","OH","Chillicothe",638,1021,0.00196270853778214,0.0118929633300297,0.021,18745
2017-09-30,"Somerset","PA","Somerset",639,880,0.0149942329873126,0.090458488228005,-0.110212335692619,16459
2017-09-30,"Sullivan","NY",,640,1296,0.00856031128404669,0.0204724409448819,0.0384615384615385,26777
2017-09-30,"Jefferson","AR","Pine Bluff",641,742,0,-0.00402684563758389,-0.0425806451612903,17916
2017-09-30,"Christian","MO","Springfield",642,852,0.00117508813160987,0.00235294117647059,-0.0329171396140749,689
2017-09-30,"Kosciusko","IN","Warsaw",643,1166,0.0103986135181976,0.0327723649247121,0.00777873811581677,27628
2017-09-30,"Payne","OK","Stillwater",644,1141,-0.00262237762237762,-0.0155306298533218,0.0124223602484472,13370
2017-09-30,"Twin Falls","ID","Twin Falls",645,1140,-0.00436681222707424,-0.00610287707061901,0.0205908683974933,19065
2017-09-30,"Cheshire","NH","Keene",646,1428,0,0.000700770847932726,0.0221904080171797,17228
2017-09-30,"Erie","OH","Sandusky",647,1143,0.000875656742556918,-0.000874125874125874,0.0381471389645777,28481
2017-09-30,"White","AR","Searcy",648,886,-0.0100558659217877,-0.0242290748898678,-0.00449438202247191,22626
2017-09-30,"Bartholomew","IN","Columbus",649,1218,-0.00163934426229508,-0.00895036615134255,0.000821692686935086,26412
2017-09-30,"Lancaster","SC","Charlotte",650,1187,0.000843170320404722,0.0180102915951973,-0.0190082644628099,27824
2017-09-30,"Valencia","NM","Albuquerque",651,945,0.00212089077412513,0.00105932203389831,0.00318471337579618,27208
2017-09-30,"Rockingham","VA","Harrisonburg",652,1248,0.00726392251815981,0.0365448504983389,0.112299465240642,18752
2017-09-30,"Van Buren","MI","Kalamazoo",653,1089,0,0.00368663594470046,0.0263901979264844,26736
2017-09-30,"Leavenworth","KS","Kansas City",654,1272,0.000786782061369001,-0.0185185185185185,-0.0282658517952636,19822
2017-09-30,"Cole","MO","Jefferson City",655,943,0.0107181136120043,0.0385462555066079,0.0740318906605923,18598
2017-09-30,"Umatilla","OR","Hermiston-Pendleton",656,1195,-0.00333611342785655,-0.00665004156275977,0.0565870910698497,17299
2017-09-30,"Cape Girardeau","MO","Cape Girardeau",657,925,0.00982532751091703,0.0109289617486339,0.0499432463110102,32962
2017-09-30,"Lynchburg City","VA","Lynchburg",658,975,-0.00204708290685773,0.0124610591900312,0.0166840458811262,20766
2017-09-30,"Lewis","WA","Centralia",659,1068,0.0190839694656489,0.029893924783028,0.0574257425742574,22859
2017-09-30,"Natrona","WY","Casper",660,1171,-0.00340425531914894,0.0103537532355479,-0.0354200988467875,24449
2017-09-30,"Polk","OR","Salem",661,1605,0.0087994971715902,0.044242029928432,0.0728609625668449,17400
2017-09-30,"Coryell","TX","Killeen",662,887,0.00681044267877412,0.0242494226327945,0.0148741418764302,14985
2017-09-30,"Clinton","MI","Lansing",663,1259,0.0072,0.0104333868378812,0.0615514333895447,24553
2017-09-30,"Anderson","TN","Knoxville",664,893,-0.00445930880713489,-0.0377155172413793,-0.0314533622559653,32205
2017-09-30,"Allegany","MD","Cumberland",665,1107,-0.0018034265103697,0.0118829981718464,-0.0212201591511936,34717
