"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"Egger Highlands","CA","San Diego","San Diego","San Diego",1475,2305,0.0039198606271777,0.0100788781770377,0.0587965089572807,1592
2017-09-30,"Riviera","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Redondo Beach",1476,4395,0.00159525979945305,0.00988051470588235,0.0287921348314607,3919
2017-09-30,"Woodland Hills","OH","Cleveland","Cuyahoga","Cleveland",1477,818,0.0174129353233831,0.0367553865652725,0.0637191157347204,2240
2017-09-30,"Spanos Park East","CA","Stockton","San Joaquin","Stockton",1478,1775,0.0102447353443369,0.0207015526164462,0.0660660660660661,3783
2017-09-30,"Phinney Ridge","WA","Seattle","King","Seattle",1479,2974,-0.00468540829986613,0.00337381916329285,0.0405878236529041,3835
2017-09-30,"Temple Crest","FL","Tampa","Hillsborough","Tampa",1480,1166,0.00952380952380952,0.0201224846894138,0.0237050043898156,2244
2017-09-30,"Fairway Park","CA","San Francisco","Alameda","Hayward",1481,2807,0.00357525920629246,0.00357525920629246,0.0293362669600293,2452
2017-09-30,"Beechwood","NY","Rochester","Monroe","Rochester",1482,874,-0.0090702947845805,-0.0201793721973094,-0.00568828213879408,2341
2017-09-30,"Greenhaven","CA","Sacramento","Sacramento","Sacramento",1483,1906,0.0111405835543767,0.0313852813852814,0.0954022988505747,2553
2017-09-30,"Gentilly Terrace","LA","New Orleans","Orleans","New Orleans",1484,1359,-0.0130718954248366,-0.017353579175705,-0.0368532955350815,3280
2017-09-30,"Greenridge","NY","New York","Richmond","New York",1485,2263,-0.000441696113074205,-0.0109265734265734,0.0356979405034325,2880
2017-09-30,"Glenwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1486,3453,0.0040709508578075,0.00494761350407451,0.0476334951456311,2302
2017-09-30,"Sierra del Oro","CA","Riverside","Riverside","Corona",1487,2512,0.00520208083233293,0.0186536901865369,0.0594685786587938,3048
2017-09-30,"Brookside","CA","Stockton","San Joaquin","Stockton",1488,1993,0.0111618467782851,0.0358627858627859,0.076133909287257,3380
2017-09-30,"Woodhaven","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1489,1580,0.00126742712294043,0.0173857050869285,0.0697359512525389,1408
2017-09-30,"Langwood","TX","Houston","Harris","Houston",1490,1312,0.00923076923076923,0.0139103554868624,0.0139103554868624,1931
2017-09-30,"Budlong Woods","IL","Chicago","Cook","Chicago",1491,1500,-0.0046449900464499,0.00200400801603206,-0.0163934426229508,3081
2017-09-30,"Woodbury","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1492,3159,0.000950570342205323,0.000950570342205323,0.0137997432605905,5193
2017-09-30,"Southwest","TX","San Antonio","Bexar","San Antonio",1493,1033,-0.000967117988394584,-0.00673076923076923,0.066047471620227,1507
2017-09-30,"Independence Village","OH","Columbus","Franklin","Columbus",1494,1161,0.0148601398601399,0.0274336283185841,0.0310834813499112,2021
2017-09-30,"The Village","OK","Oklahoma City","Oklahoma","Oklahoma City",1495,1032,-0.000968054211035818,-0.00673724735322425,-0.047970479704797,4829
2017-09-30,"Behind the Rocks","CT","Hartford","Hartford","Hartford",1496,1303,0.0046260601387818,-0.000766871165644172,-0.00987841945288754,1732
2017-09-30,"Little Italy","NY","New York","New York","New York",1497,4285,0.003747950339658,0.0197524988100904,-0.0555433105576372,2873
2017-09-30,"Greenville","NY","New York","Westchester","Scarsdale",1498,5635,0.0113065326633166,0.0339449541284404,0.0899419729206963,2570
2017-09-30,"Mission Grove","CA","Riverside","Riverside","Riverside",1499,2290,0.000436871996505024,0.00218818380743982,0.0641263940520446,2812
2017-09-30,"South Middle River","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",1500,1551,0.00323415265200517,0.00910865322055953,0.00648929266709929,2864
2017-09-30,"Richmond Hill","GA","Augusta","Richmond","Augusta",1501,792,0.00126422250316056,0.00763358778625954,0.00126422250316056,2432
2017-09-30,"Near Northeast","DC","Washington","District of Columbia","Washington",1502,2947,-0.00472813238770686,-0.0100772589855559,0.0172592336900242,4007
2017-09-30,"Sandtown-Winchester","MD","Baltimore","Baltimore City","Baltimore",1503,1190,0.0025273799494524,0.00762066045723963,-0.012448132780083,3510
2017-09-30,"Westwood","MI","Kalamazoo","Kalamazoo","Kalamazoo",1504,1145,-0.025531914893617,-0.0418410041841004,0.0485347985347985,3133
2017-09-30,"Russell","KY","Louisville/Jefferson County","Jefferson","Louisville",1505,836,0,-0.00476190476190476,0.0636132315521628,2067
2017-09-30,"South Beach","NY","New York","Richmond","New York",1506,2155,0.00419384902143523,0.0055996266915539,0.0155513666352498,1889
2017-09-30,"Charles Village","MD","Baltimore","Baltimore City","Baltimore",1507,1438,-0.00138888888888889,0.00209059233449477,-0.0224337185588035,1385
2017-09-30,"Cudell","OH","Cleveland","Cuyahoga","Cleveland",1508,813,0.00993788819875776,0.0239294710327456,0.0239294710327456,2653
2017-09-30,"Roosevelt","WA","Bellingham","Whatcom","Bellingham",1509,1541,0.00982961992136304,0.0377104377104377,0.123177842565598,2537
2017-09-30,"Mesa Hills","TX","El Paso","El Paso","El Paso",1510,1064,0.00853080568720379,0.0191570881226054,-0.0202578268876611,978
2017-09-30,"Bloomfield","PA","Pittsburgh","Allegheny","Pittsburgh",1511,1246,-0.0111111111111111,-0.021978021978022,-0.0288386593920499,3030
2017-09-30,"Highland Park","IA","Des Moines","Polk","Des Moines",1512,980,0,0.00409836065573771,0.0155440414507772,3127
2017-09-30,"Pawcatuck","CT","New London","New London","Town of Stonington",1513,1589,0.0127469725940089,0.0440210249671485,0.0318181818181818,3007
2017-09-30,"Southside","GA","Augusta","Richmond","Augusta",1514,818,0,-0.00122100122100122,-0.0238663484486874,2672
2017-09-30,"Delthome","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1515,3053,-0.00163505559189012,0.00262725779967159,0.000327653997378768,757
2017-09-30,"Belltown","WA","Seattle","King","Seattle",1516,2201,0.00136487716105551,0.00319051959890611,0.0299485259709874,5030
2017-09-30,"Silver Terrace","CA","San Francisco","San Francisco","San Francisco",1517,3840,-0.0074954768674076,-0.00569653029518384,-0.000260348867482426,2068
2017-09-30,"East Murphy","CA","San Jose","Santa Clara","Sunnyvale",1518,3399,0.00413589364844904,0.0092042755344418,0.00147318797878609,2077
2017-09-30,"West A","NE","Lincoln","Lancaster","Lincoln",1519,1258,0.0112540192926045,0.0303030303030303,0.00801282051282051,3335
2017-09-30,"Rosemoor","IL","Chicago","Cook","Chicago",1520,1379,0.00218023255813953,0.00877834674469642,0.0169616519174041,2889
2017-09-30,"Fair Oaks","CA","Stockton","San Joaquin","Stockton",1521,1139,0.0079646017699115,0.044954128440367,0.204016913319239,2333
2017-09-30,"Villa Park","CO","Denver","Denver","Denver",1522,1719,0.0070298769771529,0.0355421686746988,0.0533088235294118,2055
2017-09-30,"Harris-Houston","NC","Charlotte","Mecklenburg","Charlotte",1523,1283,0.0110323089046493,0.0371867421180275,0.081787521079258,2055
2017-09-30,"Clintonville","OH","Columbus","Franklin","Columbus",1524,1620,-0.00246305418719212,-0.00856793145654835,-0.0103848503359805,3158
2017-09-30,"Brooklyn Centre","OH","Cleveland","Cuyahoga","Cleveland",1525,808,0.00123915737298637,0.00748129675810474,0.0163522012578616,2237
2017-09-30,"Airport, Pines Road","LA","Shreveport","Caddo","Shreveport",1526,1198,-0.000834028356964137,-0.00827814569536424,0,2724
2017-09-30,"Manor Park","DC","Washington","District of Columbia","Washington",1527,2559,-0.00311647837943124,-0.00117096018735363,0.0658059142024157,3203
2017-09-30,"LaSalle","NY","Buffalo","Erie","Buffalo",1528,897,0.00223463687150838,0.00673400673400673,0.0665873959571938,2726
2017-09-30,"Village De L'Est","LA","New Orleans","Orleans","New Orleans",1529,1282,0.0142405063291139,0.0439739413680782,0.059504132231405,2107
2017-09-30,"Midtown","AR","Little Rock","Pulaski","Little Rock",1530,1284,0,0.00626959247648903,-0.00465116279069767,3319
2017-09-30,"Beverlywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1531,5459,0.00110031175499725,0.00534069981583794,0.0822759714512292,2406
2017-09-30,"Delmar","NY","Albany","Albany","Bethlehem",1532,1786,0.00112107623318386,-0.0132596685082873,-0.02029621503017,5554
2017-09-30,"Rainbow Hills","TX","San Antonio","Bexar","San Antonio",1533,1127,-0.00265486725663717,0.00805008944543828,0.081573896353167,1735
2017-09-30,"South Park Hill","CO","Denver","Denver","Denver",1534,2602,-0.00191791331031837,0.0108780108780109,0.00891818534315626,3391
2017-09-30,"Sudley","VA","Washington","Prince William","Manassas",1535,1712,0.00646678424456202,0.0112226816302422,0.00943396226415094,2842
2017-09-30,"Southland-Deerfield-Open Gates","KY","Lexington","Fayette","Lexington",1536,1186,-0.00419815281276238,-0.0133111480865225,0.0304083405734144,4134
2017-09-30,"North Juanita","WA","Seattle","King","Kirkland",1537,2322,0.00519480519480519,0.0188679245283019,0.0333778371161549,3831
2017-09-30,"North Chelmsford","MA","Boston","Middlesex","Chelmsford",1538,2068,0.00388349514563107,0.000483792936623125,0.00779727095516569,3779
2017-09-30,"Santa Clara","CA","San Francisco","Alameda","Hayward",1539,2716,0.00555349870418364,0.0222054949190817,0.0426103646833013,1930
2017-09-30,"South Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1540,1245,0.0032232070910556,0.0121951219512195,0.0366361365528726,2992
2017-09-30,"Gunbarrel","CO","Boulder","Boulder","Boulder",1541,2315,0.00173085244482908,0.00652173913043478,0.00783630822812364,4275
2017-09-30,"Cow Hollow","CA","San Francisco","San Francisco","San Francisco",1542,6069,-0.00459242250287026,-0.0041023957991467,-0.0401708049976277,2293
2017-09-30,"Quintana Community","TX","San Antonio","Bexar","San Antonio",1543,953,-0.00313807531380753,0.0116772823779193,0.0403930131004367,2310
2017-09-30,"Layton Park","WI","Milwaukee","Milwaukee","Milwaukee",1544,957,0.00104602510460251,-0.0103412616339193,0.00949367088607595,1828
2017-09-30,"Mayfair","IL","Chicago","Cook","Chicago",1545,1778,-0.00280426247896803,-0.00559284116331096,-0.025219298245614,1449
2017-09-30,"Highland","CO","Denver","Denver","Denver",1546,2334,0.00560103403705299,0.0139009556907037,0.00646830530401035,3919
2017-09-30,"Cheesman Park","CO","Denver","Denver","Denver",1547,1799,-0.00387596899224806,-0.00607734806629834,-0.0137061403508772,3022
2017-09-30,"Riverside","OH","Columbus","Franklin","Columbus",1548,1522,0.00462046204620462,0.0249158249158249,0.0381991814461119,2440
2017-09-30,"Cedar-Riverside","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1549,1402,0,0.00357909806728704,0.0301249081557678,679
2017-09-30,"Hickory Ridge","NC","Charlotte","Mecklenburg","Charlotte",1550,1124,0.00536672629695885,0.0190389845874887,0.0714966634890372,2625
2017-09-30,"River North","IL","Chicago","Cook","Chicago",1551,1986,-0.00100603621730382,0.0195071868583162,-0.0168316831683168,12227
2017-09-30,"Grymes Hill","NY","New York","Richmond","New York",1552,2123,0.00141509433962264,0.0123986647591798,0.021655437921078,1516
2017-09-30,"Bee Ridge","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",1553,1728,-0.00115606936416185,-0.00288517022504328,0.00115874855156431,4857
2017-09-30,"Sunset","WA","Seattle","King","Renton",1554,1926,0.0136842105263158,0.0377155172413793,0.0682196339434276,2498
2017-09-30,"Athmar Park","CO","Denver","Denver","Denver",1555,1802,0.0072666294019005,0.0221213840045377,0.0404157043879908,2458
2017-09-30,"Willard Hay","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1556,1354,0.00594353640416048,0.0149925037481259,0.0172802404207363,2521
2017-09-30,"Liberty Wells","UT","Salt Lake City","Salt Lake","Salt Lake City",1557,1425,0.00706713780918728,0.0207736389684814,0.0586924219910847,3125
2017-09-30,"Verdemont","CA","Riverside","San Bernardino","San Bernardino",1558,1882,0.00319829424307036,0.0189496480779643,0.0590883511536297,2708
2017-09-30,"Burnham Park","WI","Milwaukee","Milwaukee","Milwaukee",1559,943,0.00212539851222104,-0.00527426160337553,-0.00736842105263158,1582
2017-09-30,"Glen","MD","Baltimore","Baltimore City","Baltimore",1560,1398,0.000715819613457409,0.00647948164146868,0.00720461095100865,2368
2017-09-30,"Deep Creek South","VA","Virginia Beach","Chesapeake City","Chesapeake",1561,1874,0.00160342063067878,0.00267522739432852,0.00374933047670059,3345
2017-09-30,"Providence Plantation","NC","Charlotte","Mecklenburg","Charlotte",1562,2440,-0.00286064568859828,-0.00448796409628723,0.00328947368421053,2657
2017-09-30,"Windsor Spring","GA","Augusta","Richmond","Augusta",1563,832,0.00361881785283474,0.00848484848484849,-0.0130486358244365,2916
2017-09-30,"Barton Hills","TX","Austin","Travis","Austin",1564,2666,0.000750750750750751,0.00300978179082016,0.0418132082844861,2178
2017-09-30,"Crystal Springs","FL","Jacksonville","Duval","Jacksonville",1565,1325,-0.00450788880540947,0.00913937547600914,0.0327357755261107,2456
2017-09-30,"Rossmoyne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1566,3468,0.002601908065915,0.000577034045008655,0.0651105651105651,2641
2017-09-30,"South Beaverton","OR","Portland","Washington","Beaverton",1567,2047,0.00688637481554353,0.0307150050352467,0.0486680327868852,2678
2017-09-30,"Wilkes","OR","Portland","Multnomah","Portland",1568,1845,0.010958904109589,0.0324566312255176,0.0732984293193717,3365
2017-09-30,"North Arroyo","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",1569,3519,0.000284252416145537,0.00830945558739255,0.0176402544823597,3414
2017-09-30,"Southwest Waterfront","DC","Washington","District of Columbia","Washington",1570,2219,0.0009021199819576,0.0123175182481752,0.0100136549840692,3857
2017-09-30,"Cresthaven","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",1571,1578,0.00637755102040816,0.00830670926517572,0.0280130293159609,3025
2017-09-30,"Riverside","CT","Stamford","Fairfield","Greenwich",1572,6777,-0.00834064969271291,-0.0136806869451317,-0.047103487064117,2649
2017-09-30,"Beaverdale","IA","Des Moines","Polk","Des Moines",1573,1282,-0.000779423226812159,-0.000779423226812159,0.0102442868400315,3947
2017-09-30,"Central Davis","CA","Sacramento","Yolo","Davis",1574,2737,0.00736105999263894,0.00551065393093314,0.040288863549981,1625
2017-09-30,"Fort Logan","CO","Denver","Denver","Denver",1575,2046,0.00837851158206013,0.0103703703703704,0.0108695652173913,3253
2017-09-30,"Downtown East","NV","Las Vegas","Clark","Las Vegas",1576,942,0.00856531049250535,0.0172786177105832,0.0778032036613272,923
2017-09-30,"Green Lake","WA","Seattle","King","Seattle",1577,2838,0,0.0110438190238689,0.032,3343
2017-09-30,"Bayshore-Klatt","AK","Anchorage","Anchorage","Anchorage",1578,2096,0.00143334925943622,0.000477326968973747,-0.0579775280898876,4297
2017-09-30,"Menomonee River Hills","WI","Milwaukee","Milwaukee","Milwaukee",1579,1178,-0.00169491525423729,-0.0109151973131822,0.00683760683760684,2233
2017-09-30,"Campbell Park","AK","Anchorage","Anchorage","Anchorage",1580,1679,0.00178997613365155,0.00119260584376863,-0.0261020881670534,1832
2017-09-30,"Ohio City - West Side","OH","Cleveland","Cuyahoga","Cleveland",1581,968,-0.00513874614594039,0.00623700623700624,-0.0202429149797571,2150
2017-09-30,"Midtown","TX","Houston","Harris","Houston",1582,1883,0.00319659030367608,-0.00423056583818086,-0.0756013745704467,2785
2017-09-30,"Westmont","WA","Seattle","Snohomish","Everett",1583,1504,0.00602006688963211,0.00939597315436242,0.0554385964912281,1245
2017-09-30,"Buckman","OR","Portland","Multnomah","Portland",1584,1933,0.0005175983436853,0.00103573278094252,-0.00616966580976864,2120
2017-09-30,"Historic Midtown","KS","Wichita","Sedgwick","Wichita",1585,734,0.00547945205479452,0.0222841225626741,0.0308988764044944,2188
2017-09-30,"Hilltop","CO","Denver","Denver","Denver",1586,4064,-0.00659985333659252,-0.0282161645145863,0.00618965090368903,2942
2017-09-30,"Beechmont","KY","Louisville/Jefferson County","Jefferson","Louisville",1587,927,-0.00429645542427497,-0.00215285252960172,0.0570125427594071,3314
2017-09-30,"Mountain View","AK","Anchorage","Anchorage","Anchorage",1588,1448,0,-0.0061770761839396,-0.0410596026490066,1003
2017-09-30,"Chestnut Ridge","NY","New York","Rockland","Ramapo",1589,3069,-0.00486381322957198,0.00589970501474926,0.0590062111801242,2473
2017-09-30,"Allandale","TX","Austin","Travis","Austin",1590,2410,-0.0114848236259229,-0.0179299103504482,0.0004151100041511,2710
2017-09-30,"Bitter Lake","WA","Seattle","King","Seattle",1591,2220,0.00497962879130828,0.0188159706287288,0.0476639924492685,2560
2017-09-30,"Jewell Heights - Hoffman Heights","CO","Denver","Arapahoe","Aurora",1592,1744,0.00287521564117309,0.0198830409356725,0.0325636471284784,2024
2017-09-30,"Cliff-Cannon","WA","Spokane","Spokane","Spokane",1593,1187,0.00935374149659864,0.0412280701754386,0.113508442776735,2578
2017-09-30,"Cedar Hills","FL","Jacksonville","Duval","Jacksonville",1594,973,0.00516528925619835,0.0114345114345114,0.0145985401459854,2641
2017-09-30,"Westpointe","UT","Salt Lake City","Salt Lake","Salt Lake City",1595,1440,0.00628930817610063,0.00488485694347523,0.0300429184549356,1803
2017-09-30,"Emerson-Garfield","WA","Spokane","Spokane","Spokane",1596,978,0,0.0230125523012552,0.0915178571428571,3113
2017-09-30,"MLK 183","TX","Austin","Travis","Austin",1597,1571,-0.00190597204574333,0.00255264837268666,0.0194678780012979,2358
2017-09-30,"Carriage Place","CO","Denver","Arapahoe","Aurora",1598,1799,0.00446677833612507,0.0181097906055461,0.0321285140562249,3090
2017-09-30,"Riggs Park","DC","Washington","District of Columbia","Washington",1599,2437,0.00827472072817542,0.0477214101461737,0.105716878402904,2998
2017-09-30,"Brentwood","TX","Austin","Travis","Austin",1600,2021,-0.00148221343873518,0.00297766749379653,0.0369420215495126,2843
2017-09-30,"Walnut Heights","OH","Columbus","Franklin","Columbus",1601,1072,0.00657276995305164,0.0103675777568332,0.0458536585365854,3068
2017-09-30,"Dormont","PA","Pittsburgh","Allegheny","Pittsburgh",1602,1165,-0.00427350427350427,-0.0101954120645709,0.0174672489082969,3106
2017-09-30,"Erlton-Ellisburg","NJ","Philadelphia","Camden","Cherry Hill",1603,1794,0.00223463687150838,0.00843170320404722,-0.0380697050938338,2709
2017-09-30,"South Knoxville","TN","Knoxville","Knox","Knoxville",1604,893,0.0217391304347826,0.0707434052757794,0.136132315521628,3174
2017-09-30,"DMV","CA","Riverside","San Bernardino","San Bernardino",1605,1299,0.00854037267080745,0.0140515222482436,0.0806988352745424,1439
2017-09-30,"Windsor Terrace","NY","New York","Kings","New York",1606,2447,0.00699588477366255,0.0161960132890365,0.0242779405609041,2323
2017-09-30,"Morningside","OR","Salem","Marion","Salem",1607,1620,-0.00184842883548983,-0.00552486187845304,0.0887096774193548,2599
2017-09-30,"Northeast Park Hill","CO","Denver","Denver","Denver",1608,1889,0.0080042689434365,0.0227395776935571,0.0316766794101584,2306
2017-09-30,"West Sugar Creek-W T Harris Bl","NC","Charlotte","Mecklenburg","Charlotte",1609,1243,0.0016116035455278,0.0105691056910569,0.0419111483654652,2383
2017-09-30,"Midtown West","CA","Stockton","San Joaquin","Stockton",1610,1288,0.0046801872074883,0.0157728706624606,0.0841750841750842,3148
2017-09-30,"Glen Park","CA","San Francisco","San Francisco","San Francisco",1611,4627,0.00543242068665797,-0.00430385194749301,-0.0916764821358461,2633
2017-09-30,"Rockaway Beach","NY","New York","Queens","New York",1612,2131,0.000939408172851104,0.00566304860783389,0.0324612403100775,1248
2017-09-30,"Pinehurst","WA","Seattle","Snohomish","Everett",1613,1751,0.0138969310943833,0.0441264162194395,0.094375,2343
2017-09-30,"Jordan","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1614,1285,0.00390625,0.0190325138778747,0.0337892196299276,2198
2017-09-30,"East Lancaster","OR","Salem","Marion","Salem",1615,1385,0.0102115244347192,0.0228951255539143,0.058868501529052,1753
2017-09-30,"Sans Pareil","FL","Jacksonville","Duval","Jacksonville",1616,1502,-0.00199335548172757,0.00401069518716578,0.0351481736733287,1419
2017-09-30,"Ysleta Mission Valley","TX","El Paso","El Paso","El Paso",1617,868,-0.0034443168771527,-0.008,-0.0279955207166853,2207
2017-09-30,"Madisonville","OH","Cincinnati","Hamilton","Cincinnati",1618,1069,0.011352885525071,0.0368574199806014,0.107772020725389,3291
2017-09-30,"Oakland","PA","Pittsburgh","Allegheny","Pittsburgh",1619,1309,0.00383435582822086,0.000764525993883792,0.0372424722662441,2075
2017-09-30,"Castleton Corners","NY","New York","Richmond","New York",1620,2182,0.00367985280588776,0.00460405156537753,0.0351043643263757,2733
2017-09-30,"Central","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1621,1523,0.00528052805280528,0.0126329787234043,0.071780436312456,1814
2017-09-30,"Northgate","OH","Columbus","Franklin","Columbus",1622,1332,0.00301204819277108,0.0191277735271614,0.0309597523219814,2072
2017-09-30,"Morena","CA","San Diego","San Diego","San Diego",1623,2416,0.00415627597672485,0.0168350168350168,0.0610452349582784,1728
2017-09-30,"Laurelglen","CA","Bakersfield","Kern","Bakersfield",1624,1381,-0.00288808664259928,-0.00575953923686105,0.00950292397660819,2631
2017-09-30,"Minor","WA","Seattle","King","Seattle",1625,2562,0.00195541650371529,0.00826446280991736,0.0525883319638455,2339
2017-09-30,"Falls of Neuse","NC","Raleigh","Wake","Raleigh",1626,1536,0.00261096605744125,0.00130378096479791,0.0392422192151556,2991
2017-09-30,"Edison","MI","Kalamazoo","Kalamazoo","Kalamazoo",1627,858,0.00350877192982456,0.0238663484486874,0.0425273390036452,3097
2017-09-30,"Linden Hills","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1628,2234,-0.00267857142857143,-0.00578549176680018,-0.00843320017754106,3089
2017-09-30,"Arrowhead","CA","Riverside","San Bernardino","San Bernardino",1629,1476,0.00888585099111415,0.0179310344827586,0.0618705035971223,2280
2017-09-30,"Somerset","OH","Columbus","Franklin","Columbus",1630,943,0.00533049040511727,0.00747863247863248,0.00855614973262032,2777
2017-09-30,"Read Blvd. East","LA","New Orleans","Orleans","New Orleans",1631,1327,0.0091254752851711,0.0247104247104247,0.0473559589581689,3023
2017-09-30,"Kingsgate","WA","Seattle","King","Kirkland",1632,2507,0.00360288230584468,0.0158022690437601,0.0428452579034942,4277
2017-09-30,"Rumford","RI","Providence","Providence","East Providence",1633,1618,-0.00492004920049201,-0.0134146341463415,0.00123762376237624,2943
2017-09-30,"Delaware Avenue","NY","Albany","Albany","Albany",1634,1403,0.00573476702508961,0.0225947521865889,0.0369549150036955,2311
2017-09-30,"East Village","CA","San Diego","San Diego","San Diego",1635,2520,0.00518548065416833,0.0210696920583468,0.0478170478170478,3211
2017-09-30,"Mahopac","NY","New York","Putnam","Carmel",1636,2283,0.00263504611330698,-0.00349192492361414,-0.0519102990033223,2689
2017-09-30,"Multnomah","OR","Portland","Multnomah","Portland",1637,1924,-0.00155682407887909,-0.00824742268041237,0.017989417989418,3024
2017-09-30,"Walnut Village","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1638,3304,-0.00331825037707391,-0.00151103052281656,0.028962939894114,2596
2017-09-30,"Clarendon-Courthouse","VA","Washington","Arlington","Arlington",1639,2669,0.00225309800976342,0.00678989060731799,-0.00521803950801342,2197
2017-09-30,"University Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1640,3232,0.00435052827843381,0.0144381669805399,0.0412371134020618,2812
2017-09-30,"Five Points","NC","Raleigh","Wake","Raleigh",1641,1646,0.00549786194257789,0.00857843137254902,0.0261845386533666,4113
2017-09-30,"Airmont","NY","New York","Rockland","Ramapo",1642,3090,-0.000323519896473633,0.0121192269898461,0.103965702036442,2425
2017-09-30,"Ballantyne East","NC","Charlotte","Mecklenburg","Charlotte",1643,2241,0.000446428571428571,-0.00664893617021277,0.000893255917820456,2543
2017-09-30,"Beechview","PA","Pittsburgh","Allegheny","Pittsburgh",1644,980,0.00102145045965271,0.00823045267489712,0.0218978102189781,3306
2017-09-30,"North Mayfair","IL","Chicago","Cook","Chicago",1645,1900,0.00688924218335983,0.0101010101010101,-0.00731452455590387,1476
2017-09-30,"Emerald Hills","FL","Miami-Fort Lauderdale","Broward","Hollywood",1646,2125,-0.00468384074941452,-0.00187881634570221,0.00663192799621033,3693
2017-09-30,"Arrochar","NY","New York","Richmond","New York",1647,2196,0.00872760679834635,0.0237762237762238,0.0412517780938834,1855
2017-09-30,"Clarke Square","WI","Milwaukee","Milwaukee","Milwaukee",1648,755,0.00398936170212766,-0.00132275132275132,-0.00527009222661397,1274
2017-09-30,"Westville","CT","New Haven","New Haven","New Haven",1649,1823,-0.00599781897491821,-0.00762112139357648,-0.00923913043478261,2280
2017-09-30,"Niles","CA","San Francisco","Alameda","Fremont",1650,3213,-0.000622083981337481,0.00343535290443473,0.0145247868645406,2439
2017-09-30,"Northside","NY","Syracuse","Onondaga","Syracuse",1651,1099,-0.00722673893405601,0.00182315405651778,0.104522613065327,2825
2017-09-30,"White Horse","NJ","Trenton","Mercer","Hamilton Township",1652,1750,0.00748416810592977,0.0103926096997691,0.0168506682161534,3719
2017-09-30,"Broadview","WA","Seattle","King","Seattle",1653,2772,0.0102040816326531,0.0316337923334574,0.0339425587467363,2782
2017-09-30,"Madison South","OR","Portland","Multnomah","Portland",1654,1811,0.00667037242912729,0.0162738496071829,0.062793427230047,2082
2017-09-30,"St. Louis Hills","MO","St. Louis","Saint Louis City","Saint Louis",1655,1359,-0.00730460189919649,-0.0201874549387167,0.0413793103448276,2872
2017-09-30,"Springfield Gardens","NY","New York","Queens","New York",1656,2166,-0.000922509225092251,0.00417246175243394,0.0116767865483419,1770
2017-09-30,"North Hampton","MO","St. Louis","Saint Louis City","Saint Louis",1657,1116,0.0045004500450045,0.0352504638218924,0.0973451327433628,2760
2017-09-30,"Loring Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1658,1504,-0.00726072607260726,-0.0365150544522742,-0.0857142857142857,2859
2017-09-30,"Sexton Mountain","OR","Portland","Washington","Beaverton",1659,2086,0.00772946859903382,0.0291070547607301,0.0450901803607214,2893
2017-09-30,"Water Catchment Area","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",1660,1943,-0.00154162384378212,0.00309757356737222,0.0167451596023025,4690
2017-09-30,"Hyde Park","FL","Jacksonville","Duval","Jacksonville",1661,982,0.00511770726714432,0.0165631469979296,0.0082135523613963,2616
2017-09-30,"Southeast Mill Creek","OR","Salem","Marion","Salem",1662,1408,0.0078740157480315,0.0158730158730159,0.0626415094339623,933
2017-09-30,"Downtown","MN","Minneapolis-St Paul","Ramsey","Saint Paul",1663,1261,0.00238473767885533,0.00799360511590727,-0.00942655145326002,3241
2017-09-30,"Kenton","OR","Portland","Multnomah","Portland",1664,1888,0.0123324396782842,0.039647577092511,0.0684776457272213,2936
2017-09-30,"Kingfield","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1665,1793,-0.00222593210907067,-0.00499445061043285,0.0596926713947991,2762
2017-09-30,"Milwood","MI","Kalamazoo","Kalamazoo","Kalamazoo",1666,995,-0.0321011673151751,-0.0254652301665034,0.00708502024291498,2441
2017-09-30,"Northwest Los Angeles Heights","TX","San Antonio","Bexar","San Antonio",1667,1024,-0.000975609756097561,0.0118577075098814,0.0655567117585848,2478
2017-09-30,"West End","CT","Hartford","Hartford","Hartford",1668,1404,0.00934579439252336,0.0225782957028405,0.125902165196472,1417
2017-09-30,"North Sharon Amity","NC","Charlotte","Mecklenburg","Charlotte",1669,1092,0,0.00459981600735971,0.0581395348837209,2051
